name,url,image,price
Women Flats Sandal,https://www.flipkart.com/shadow-x-women-flats/p/itmbd84cae546b6b?pid=SNDGXHYY8ZDFCFDH&lid=LSTSNDGXHYY8ZDFCFDH963LM6&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_1_1&otracker=nmenu_sub_Women_0_Flats&fm=organic&iid=en_9RTaIK_RT9nASlpYIZFfa_7YLTrgQFVe7gLFTrztcechrBkEh1BFrK5DHR74toYZsy-zBzPCtajWl04Kxr4tXA%3D%3D&ppt=None&ppn=None&ssid=vglg03p3k00000001753563778366,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/j/z/a/8-sandal-1-8-shadow-x-grey-original-imahdasfrx7xtuhk.jpeg?q=70,216
Women Flats Sandal,https://www.flipkart.com/stepup-fashion-women-flats/p/itm1280162af5757?pid=SNDH4F8BBJGBDBSA&lid=LSTSNDH4F8BBJGBDBSABTJQXZ&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_1_2&otracker=nmenu_sub_Women_0_Flats&fm=organic&iid=en_9RTaIK_RT9nASlpYIZFfa_7YLTrgQFVe7gLFTrztcece_HAWeEpavcSfz0pXpgfc3Yz2iP58MYxMorUgUbXMwg%3D%3D&ppt=None&ppn=None&ssid=vglg03p3k00000001753563778366,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/d/b/j/4-0012-stepup-fashion-pink-original-imah4f8adwfhgtd4.jpeg?q=70,259
Women Flats Sandal,https://www.flipkart.com/walkaroo-women-flats/p/itmf869652e07b15?pid=SNDGZY4J3VNG7DRH&lid=LSTSNDGZY4J3VNG7DRHOS9PRU&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&spotlightTagId=default_BestsellerId_osp%2Fiko%2F9d5&srno=b_1_3&otracker=nmenu_sub_Women_0_Flats&fm=organic&iid=4e6a042a-5a1a-4901-a921-11875627b901.SNDGZY4J3VNG7DRH.SEARCH&ppt=None&ppn=None&ssid=vglg03p3k00000001753563778366,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/6/3/r/8-wl7554-ladie-prl-8-walkaroo-purple-original-imahafjjzsr9nfgg.jpeg?q=70,379
Women Flats Sandal,https://www.flipkart.com/divastri-women-flats/p/itmc7d1b00d0b7f3?pid=SNDHCE6DRZBEBMZZ&lid=LSTSNDHCE6DRZBEBMZZ3RVVQI&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&spotlightTagId=default_TrendingId_osp%2Fiko%2F9d5&srno=b_1_4&otracker=nmenu_sub_Women_0_Flats&fm=organic&iid=4e6a042a-5a1a-4901-a921-11875627b901.SNDHCE6DRZBEBMZZ.SEARCH&ppt=None&ppn=None&ssid=vglg03p3k00000001753563778366,https://rukminim2.flixcart.com/image/612/612/xif0q/slipper-flip-flop/n/s/z/8-women-girls-golden-toned-embellished-open-toe-flats-k-original-imahbfyegnugcmsq.jpeg?q=70,799
Women Flats Sandal,https://www.flipkart.com/bambam-women-flats/p/itm0b097f1cde6ec?pid=SNDGQX45UFZXSRAN&lid=LSTSNDGQX45UFZXSRAN8GCVCB&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_1_5&otracker=nmenu_sub_Women_0_Flats&fm=organic&iid=en_9RTaIK_RT9nASlpYIZFfa_7YLTrgQFVe7gLFTrztcecOtWDtoMW62aJ9SBb7symNZU0wxIpdlMHv5hIV8SvCLg%3D%3D&ppt=None&ppn=None&ssid=vglg03p3k00000001753563778366,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/q/i/e/-original-imagyxr2g3nagvjy.jpeg?q=70,269
Women Flats Sandal,https://www.flipkart.com/bambam-women-flats/p/itm3186d933556a4?pid=SNDGT2SS24TVMHAJ&lid=LSTSNDGT2SS24TVMHAJAP6NQO&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_1_6&otracker=nmenu_sub_Women_0_Flats&fm=organic&iid=en_9RTaIK_RT9nASlpYIZFfa_7YLTrgQFVe7gLFTrztcefPtiIWLtmUZl_i4y3m3On18InB8LN2dSLLDCthd-7iiw%3D%3D&ppt=None&ppn=None&ssid=vglg03p3k00000001753563778366,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/o/a/y/5-bbf-500-5-bambam-white-original-imah3kd644kt9kdm.jpeg?q=70,262
Women Flats Sandal,https://www.flipkart.com/ukansu-women-flats/p/itmf246e93e03fb5?pid=SNDHD87BHSA7GUAY&lid=LSTSNDHD87BHSA7GUAYWTQGHQ&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_1_7&otracker=nmenu_sub_Women_0_Flats&fm=organic&iid=4e6a042a-5a1a-4901-a921-11875627b901.SNDHD87BHSA7GUAY.SEARCH&ppt=None&ppn=None&ssid=vglg03p3k00000001753563778366,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/z/p/k/7-2com-san5-black-san29-pink-7-0-ukansu-black-pink-original-imahd87axhbzzemb.jpeg?q=70,597
Women Flats Sandal,https://www.flipkart.com/ukansu-women-flats/p/itmbb781b03c9e7b?pid=SNDHD87AVM5YFNQN&lid=LSTSNDHD87AVM5YFNQNBQODFD&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_1_8&otracker=nmenu_sub_Women_0_Flats&fm=organic&iid=4e6a042a-5a1a-4901-a921-11875627b901.SNDHD87AVM5YFNQN.SEARCH&ppt=None&ppn=None&ssid=vglg03p3k00000001753563778366,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/h/c/o/6-2com-san26-pink-san27-pink-6-0-ukansu-pink-pink-original-imahd87a5fafyppq.jpeg?q=70,597
Women Flats Sandal,https://www.flipkart.com/house-common-women-flats/p/itm7e26a22153793?pid=SNDHDHHGHAH7HZYV&lid=LSTSNDHDHHGHAH7HZYVJ2IUU5&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_1_9&otracker=nmenu_sub_Women_0_Flats&fm=organic&iid=4e6a042a-5a1a-4901-a921-11875627b901.SNDHDHHGHAH7HZYV.SEARCH&ppt=None&ppn=None&ssid=vglg03p3k00000001753563778366,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/w/v/r/7-vy-a-pz02-chawal-blackhoc-7-house-of-common-vy-a-pz02-chawal-original-imahdhhgspj9yhjf.jpeg?q=70,299
Women Flats Sandal,https://www.flipkart.com/paduki-women-flats/p/itmc739c3b40c022?pid=SNDFWBZUU3SGGJQV&lid=LSTSNDFWBZUU3SGGJQVBXVKQV&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_1_10&otracker=nmenu_sub_Women_0_Flats&fm=organic&iid=4e6a042a-5a1a-4901-a921-11875627b901.SNDFWBZUU3SGGJQV.SEARCH&ppt=None&ppn=None&ssid=vglg03p3k00000001753563778366,https://rukminim2.flixcart.com/image/612/612/l5h2xe80/sandal/y/8/p/-original-imagg58fpacvuurg.jpeg?q=70,243
Women Monoction latest disigin juti sandal for women Flats Sandal,https://www.flipkart.com/monoction-latest-disigin-juti-sandal-women-flats/p/itmdeee9af8fb1dd?pid=SNDH2JTHNY76MHPG&lid=LSTSNDH2JTHNY76MHPGCNZCPG&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_1_11&otracker=nmenu_sub_Women_0_Flats&fm=organic&iid=en_9RTaIK_RT9nASlpYIZFfa_7YLTrgQFVe7gLFTrztcecJ6CK3wvJ9LK1Ngex84xenOJOKlna7QmKoXXUcrwvU8A%3D%3D&ppt=None&ppn=None&ssid=vglg03p3k00000001753563778366,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/v/i/u/6-wo-less-pink-42-monoction-pink-original-imahcgbbdbybh8hb.jpeg?q=70,258
Women Flats Sandal,https://www.flipkart.com/shadow-x-women-flats/p/itm4a8718251b052?pid=SNDHDATHA6SJWN66&lid=LSTSNDHDATHA6SJWN66VQSWOJ&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_1_12&otracker=nmenu_sub_Women_0_Flats&fm=organic&iid=en_9RTaIK_RT9nASlpYIZFfa_7YLTrgQFVe7gLFTrztcedtz3U8fIoObmMQ8YKaw_Eqo27KmBo1w3dtJlhR6k6P7A%3D%3D&ppt=None&ppn=None&ssid=vglg03p3k00000001753563778366,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/v/6/g/6-1-6-shadow-x-white-original-imahdathzdpf5zhh.jpeg?q=70,222
Women Flats Sandal,https://www.flipkart.com/closko-women-flats/p/itm13248d11c5319?pid=SNDGGARXG6H8TAR9&lid=LSTSNDGGARXG6H8TAR9AW28VS&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_1_13&otracker=nmenu_sub_Women_0_Flats&fm=organic&iid=4e6a042a-5a1a-4901-a921-11875627b901.SNDGGARXG6H8TAR9.SEARCH&ppt=None&ppn=None&ssid=vglg03p3k00000001753563778366,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/v/n/z/7-ck-106-black-7-closko-black-original-imah3vn8gsbhgxdh.jpeg?q=70,217
Women Flats Sandal,https://www.flipkart.com/bootco-women-flats/p/itmab3862a697e66?pid=SNDG493WDQDBC7VF&lid=LSTSNDG493WDQDBC7VF22LLPG&marketplace=FLIPKART&store=osp%2Fiko%2F9d5&srno=b_1_14&otracker=nmenu_sub_Women_0_Flats&fm=organic&iid=4e6a042a-5a1a-4901-a921-11875627b901.SNDG493WDQDBC7VF.SEARCH&ppt=None&ppn=None&ssid=vglg03p3k00000001753563778366,https://rukminim2.flixcart.com/image/612/612/xif0q/sandal/l/w/k/9-boot-3423-brown-9-bootco-brown-original-imah2bsrjfv7dxqq.jpeg?q=70,333
